Date - 06-APR-2009
 Instrument Serial Number - GTI0200229
 Software Name - ViaCount
 Version Number - 6.0.1

,,,,,Cell Count Information,,,Cell Concentration Information(cells/mL),,,% of Total Information,,,Mean Fluorescence (PM1) Information,,,Median Fluorescence (PM1) Information,,,%CV Fluorescence (PM1) Information,,,Mean Fluorescence (PM2) Information,,,Median Fluorescence (PM2) Information,,,%CV Fluorescence (PM2) Information,,,Mean Fluorescence (FSC) Information,,,Median Fluorescence (FSC) Information,,,%CV Fluorescence (FSC) Information,,,,,,,,,,,,,Viability Marker,,Apoptosis Marker,,,,,,,,,,,,,,,,,,,,EasyFit Cell Count,,,EasyFit % of Total,,,,,EasyFit Concentration (Cells / mL),,EasyFit Cells in Original Sample,,
 Sample No., Sample ID, Number of Events, Dilution Factor, Original Volume, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Total Cell Concentration (cells/mL), Total Viable Cells in Original Sample, Total Apoptotic Cells in Original Sample, Total Dead Cells in Original Sample, Total Cells in Original Sample, FSC Count, PM2 Count, Viable Cell Count, Nucleated Cell Count, Dead Cell Count, X1, Angle 1, X2, Angle 2, Cells/µL, Total Volume Acquired (µL), Acquisition Time (s), Date of Acquisition, Time of Acquisition, Date of Analysis, Time of Analysis, Reagent Lot #, Reagent Expiration Date, PM1 Voltage, PM2 Voltage, FSC Gain, FSC Threshold, PM1 Threshold, PM2 Threshold, Flow Rate (µL/sec), User Login Name, User Full Name, Viable, Dead, Debris, Viable, Dead, Debris Index, Manual Debris Count, Manual Analysis Debris Index (%), Viable, Total, Viable, Total,
 21, 162400355v5, 1000, 20.00, 5.00, 827, --, 173, 2243184.00, --, 469251.34, 82.70, --, 17.30, 5.35, --, 190.63, 5.00, --, 145.00, 39.37, --, 82.66, 243.67, --, 540.49, 228.00, --, 450.00, 54.28, --, 82.12, 520.81, --, 357.17, 512.00, --, 317.00, 29.12, --, 45.96, 2712435.50, 11215920.00, --, 2346256.75, 13562177.00, 1000, 1706, 827, 1000, 173, 5.25, 10.80, -, -, 231.4, 7.37, 14.8, 06-APR-2009, 10:22:19, 06-Apr-2009, 10:22:40, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 706, 41.38, --, --, --, --,
 22, 159401668v5, 1000, 20.00, 5.00, 931, --, 69, 4798350.50, --, 355624.28, 93.10, --, 6.90, 4.99, --, 225.06, 5.00, --, 213.00, 37.92, --, 76.56, 246.53, --, 605.84, 233.00, --, 607.00, 40.75, --, 61.76, 551.59, --, 415.28, 511.00, --, 389.00, 28.86, --, 51.54, 5153975.00, 23991754.00, --, 1778121.38, 25769874.00, 1000, 1003, 931, 1000, 69, 5.25, 10.80, -, -, 258.5, 3.88, 7.8, 06-APR-2009, 10:23:26, 06-Apr-2009, 10:23:44, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 3, 0.30, --, --, --, --,
 23, 161400459v5, 1000, 20.00, 5.00, 846, --, 154, 5379634.50, --, 979271.56, 84.60, --, 15.40, 5.28, --, 234.57, 5.00, --, 248.50, 41.41, --, 65.90, 249.98, --, 625.10, 234.00, --, 643.00, 40.95, --, 56.60, 550.71, --, 398.19, 522.00, --, 312.50, 26.99, --, 59.26, 6358906.00, 26898174.00, --, 4896358.00, 31794530.00, 1000, 1028, 846, 1000, 154, 5.25, 10.80, -, -, 326.8, 3.15, 6.3, 06-APR-2009, 10:24:27, 06-Apr-2009, 10:24:44, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 28, 2.72, --, --, --, --,
 24, 159450607v5, 1000, 20.00, 5.00, 807, --, 193, 4151274.50, --, 992807.94, 80.70, --, 19.30, 5.28, --, 279.28, 5.00, --, 281.00, 41.26, --, 114.50, 247.11, --, 685.47, 229.00, --, 658.00, 48.34, --, 75.68, 559.11, --, 399.04, 530.00, --, 293.00, 26.82, --, 91.03, 5144082.50, 20756372.00, --, 4964039.50, 25720412.00, 1000, 1021, 807, 1000, 193, 5.25, 10.80, -, -, 262.6, 3.89, 7.8, 06-APR-2009, 10:25:27, 06-Apr-2009, 10:26:13, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 21, 2.06, --, --, --, --,
 25, 159450412v5, 1000, 20.00, 5.00, 972, --, 28, 5809601.00, --, 167354.77, 97.20, --, 2.80, 5.04, --, 219.50, 5.00, --, 247.00, 36.27, --, 63.56, 267.97, --, 547.46, 251.00, --, 578.00, 37.67, --, 54.21, 552.42, --, 355.57, 520.50, --, 300.50, 25.89, --, 51.13, 5976956.00, 29048006.00, --, 836773.81, 29884780.00, 1000, 1002, 972, 1000, 28, 5.25, 10.80, -, -, 299.4, 3.35, 6.7, 06-APR-2009, 10:26:43, 06-Apr-2009, 10:31:10, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 2, 0.20, --, --, --, --,
 26, 159450412v5, 1000, 20.00, 5.00, 865, --, 135, 3294852.00, --, 514225.47, 86.50, --, 13.50, 4.80, --, 211.01, 5.00, --, 210.00, 42.97, --, 74.70, 213.96, --, 526.40, 203.00, --, 501.00, 44.85, --, 63.89, 524.38, --, 309.04, 500.00, --, 259.00, 24.29, --, 50.08, 3809077.50, 16474260.00, --, 2571127.25, 19045388.00, 1000, 1015, 865, 1000, 135, 5.25, 10.80, -, -, 193.3, 5.25, 10.6, 06-APR-2009, 10:31:35, 06-Apr-2009, 10:31:46, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 15, 1.48, --, --, --, --,
 27, 159450376v5, 1000, 20.00, 5.00, 871, --, 129, 5438812.50, --, 805518.75, 87.10, --, 12.90, 5.25, --, 237.68, 5.00, --, 239.00, 39.04, --, 72.23, 237.81, --, 604.09, 217.00, --, 624.00, 47.38, --, 58.19, 552.40, --, 389.28, 527.00, --, 303.00, 26.22, --, 57.47, 6244331.50, 27194064.00, --, 4027593.75, 31221658.00, 1000, 1009, 871, 1000, 129, 5.25, 10.80, -, -, 315.0, 3.20, 6.4, 06-APR-2009, 10:32:24, 06-Apr-2009, 10:32:42, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 9, 0.89, --, --, --, --,
 28, 160400360v5, 1000, 20.00, 5.00, 810, --, 190, 2974316.25, --, 697679.13, 81.00, --, 19.00, 4.96, --, 208.42, 5.00, --, 172.00, 40.79, --, 81.74, 216.61, --, 523.61, 208.50, --, 462.00, 41.89, --, 70.22, 538.18, --, 369.03, 511.00, --, 318.50, 25.64, --, 45.37, 3671995.25, 14871581.00, --, 3488395.50, 18359976.00, 1000, 1011, 810, 1000, 190, 5.25, 10.80, -, -, 185.6, 5.45, 10.9, 06-APR-2009, 10:33:24, 06-Apr-2009, 10:33:46, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 11, 1.09, --, --, --, --,
 29, 161450163v5, 1000, 20.00, 5.00, 928, --, 72, 3564545.50, --, 276559.56, 92.80, --, 7.20, 4.98, --, 268.94, 5.00, --, 304.00, 37.79, --, 68.28, 244.09, --, 684.57, 230.00, --, 690.00, 38.11, --, 61.86, 534.42, --, 363.08, 515.50, --, 301.50, 22.86, --, 70.71, 3841105.25, 17822728.00, --, 1382797.88, 19205526.00, 1000, 1006, 928, 1000, 72, 5.25, 10.80, -, -, 193.2, 5.21, 10.5, 06-APR-2009, 10:34:26, 06-Apr-2009, 10:34:43, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 6, 0.60, --, --, --, --,
 30, fh5, 1000, 20.00, 5.00, 981, --, 19, 6577249.00, --, 127388.11, 98.10, --, 1.90, 5.09, --, 250.53, 5.00, --, 276.00, 38.40, --, 63.77, 265.82, --, 638.74, 244.00, --, 599.00, 40.69, --, 60.41, 560.56, --, 382.68, 524.00, --, 325.00, 26.95, --, 54.71, 6704637.00, 32886246.00, --, 636940.50, 33523186.00, 1000, 1004, 981, 1000, 19, 5.25, 10.80, -, -, 336.6, 2.98, 6.0, 06-APR-2009, 10:35:10, 06-Apr-2009, 10:35:53, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 4, 0.40, --, --, --, --,
